id,timestamp,score,hits,name,player_id,site
428,1756735801078,146,"[[0,0,0],[0,0,0],[1,1,1],[0,0,0],[1,0,0],[0,0,0],[0,0,3],[1,0,0],[0,0,1],[0,0,0],[0,0,1],[0,0,1],[0,0,0],[0,0,0],[0,0,0],[0,0,1],[0,0,1],[1,0,0],[0,0,0],[0,1,0]]",Cramomille,7,Riate
429,1756812878756,551,"[[1,0,0],[0,1,1],[3,1,0],[0,3,0],[2,0,1],[0,0,3],[3,1,0],[1,0,0],[0,1,1],[1,1,1],[1,0,1],[3,0,1],[0,1,1],[1,1,0],[1,0,1],[3,0,1],[1,0,1],[0,0,3],[0,0,1],[1,1,2]]",Number One,0,Riate
430,1756812878756,414,"[[1,0,0],[0,0,1],[0,0,1],[1,0,1],[2,0,1],[1,0,1],[0,0,0],[1,0,0],[0,1,1],[1,1,1],[1,0,1],[1,0,0],[0,1,1],[1,1,0],[1,0,1],[1,1,0],[1,0,1],[0,0,3],[0,0,1],[1,1,1]]",Darts Vador,2,Riate
431,1756812878756,308,"[[0,0,0],[0,1,1],[3,1,0],[0,1,1],[1,0,0],[0,0,0],[0,0,0],[0,0,1],[0,1,0],[1,0,1],[1,0,1],[3,0,1],[1,1,0],[0,1,1],[1,0,0],[1,1,1],[0,0,0],[0,1,1],[1,0,0],[0,0,0]]",Dart Simpson,3,Riate
432,1756812878756,263,"[[0,0,0],[0,1,0],[0,1,0],[0,3,0],[1,0,0],[0,1,0],[0,0,1],[0,0,0],[0,0,0],[1,1,0],[1,0,0],[0,1,0],[0,1,0],[0,0,1],[0,0,0],[3,0,1],[0,0,1],[0,0,1],[0,1,0],[0,2,0]]",Robull,4,Riate
433,1756812878756,253,"[[0,0,0],[0,1,0],[1,0,0],[0,1,0],[3,0,0],[0,0,3],[3,1,0],[0,0,0],[0,0,1],[0,1,0],[1,0,1],[0,0,0],[1,0,0],[0,1,0],[0,0,0],[0,0,0],[1,0,0],[0,1,0],[0,0,0],[1,1,2]]",Matt,1,Riate
435,1757419294130,755,"[[1,0,0],[0,0,3],[2,1,0],[1,0,1],[0,1,2],[3,1,0],[2,0,1],[3,3,0],[1,1,0],[1,0,1],[3,1,1],[0,3,1],[1,3,2],[1,1,1],[1,1,3],[1,1,1],[1,1,2],[0,0,3],[0,1,2],[0,3,0]]",Number One,0,Riate
436,1757419294130,418,"[[0,0,0],[0,0,3],[0,0,0],[1,0,1],[0,0,0],[0,3,1],[1,1,1],[1,1,1],[1,1,0],[0,0,1],[0,0,1],[0,1,0],[0,0,0],[1,1,1],[1,1,3],[0,1,0],[1,0,1],[0,0,0],[2,0,1],[1,1,1]]",Darts Vador,2,Riate
437,1757419294130,394,"[[1,0,0],[2,0,0],[2,1,0],[0,1,0],[0,1,0],[3,1,0],[0,0,1],[0,0,1],[0,0,1],[1,0,1],[3,1,1],[1,0,1],[1,3,2],[0,0,0],[0,1,0],[0,0,1],[0,0,0],[0,1,1],[0,1,0],[0,3,0]]",Robull,4,Riate
438,1757419294130,390,"[[0,0,1],[0,0,0],[0,1,0],[1,1,0],[1,1,1],[0,1,1],[0,0,1],[0,1,2],[0,1,0],[0,1,0],[1,0,0],[0,3,1],[0,1,1],[0,0,2],[1,1,0],[1,1,1],[0,0,1],[1,0,2],[1,0,0],[0,0,1]]",Louis CLXXX,5,Riate
439,1757419294130,375,"[[0,0,0],[0,1,0],[0,0,1],[1,0,0],[0,1,2],[0,0,1],[1,1,0],[3,3,0],[0,1,0],[1,0,0],[1,0,2],[0,0,0],[0,0,2],[1,0,0],[1,1,1],[0,1,0],[0,1,0],[0,0,3],[0,0,1],[0,1,1]]",Dart Simpson,3,Riate
440,1757419294130,325,"[[0,1,0],[0,0,0],[1,0,0],[0,0,0],[0,0,1],[1,0,0],[2,0,1],[0,0,0],[1,0,0],[1,0,0],[0,1,0],[2,0,1],[0,0,1],[0,0,0],[0,0,1],[0,1,1],[1,1,2],[1,0,0],[0,1,2],[0,0,1]]",Angelo,6,Riate
441,1757419294130,152,"[[0,0,0],[0,0,1],[0,0,0],[0,0,1],[0,1,0],[0,1,0],[0,0,0],[0,0,0],[0,0,0],[0,0,0],[3,0,0],[0,0,1],[0,1,0],[1,0,0],[3,0,0],[0,0,0],[0,0,0],[0,0,1],[0,0,0],[0,0,0]]",Chloé,8,Riate
442,1757428261291,733,"[[1,1,0],[3,1,2],[0,3,3],[1,1,1],[3,0,0],[1,1,3],[1,3,1],[0,0,1],[1,1,0],[1,2,1],[0,3,1],[1,1,1],[1,1,1],[1,1,3],[1,1,1],[1,1,1],[2,0,0],[3,2,0],[0,0,3],[3,0,1]]",Number One,0,Riate
443,1757428261291,496,"[[1,0,0],[1,1,0],[0,3,3],[0,1,0],[1,0,0],[1,0,0],[0,0,0],[0,0,1],[0,0,1],[0,1,0],[0,3,1],[1,1,1],[0,1,0],[1,1,3],[1,0,1],[1,1,1],[0,0,1],[1,1,0],[0,0,3],[3,0,1]]",Robull,4,Riate
444,1757428261291,427,"[[1,1,0],[1,0,0],[1,0,0],[1,0,0],[0,1,1],[1,1,3],[1,3,1],[0,0,0],[1,1,0],[3,0,0],[0,1,0],[0,0,1],[1,1,1],[0,1,1],[1,1,1],[1,1,1],[1,0,1],[0,1,0],[1,1,0],[0,1,0]]",Louis CLXXX,5,Riate
445,1757428261291,384,"[[1,1,0],[3,1,2],[1,0,0],[1,1,1],[0,3,0],[1,0,3],[0,0,0],[0,0,0],[1,0,0],[1,0,1],[0,1,0],[0,1,0],[1,0,0],[1,3,0],[0,0,1],[1,0,0],[2,0,0],[3,2,0],[0,0,0],[1,1,0]]",Dart Simpson,3,Riate
446,1757428261291,270,"[[0,0,0],[0,0,0],[1,0,1],[1,0,1],[3,0,0],[0,3,0],[0,0,1],[0,0,1],[0,1,0],[1,2,1],[1,1,1],[1,0,0],[0,0,0],[0,0,1],[1,1,0],[1,0,0],[0,1,0],[0,0,1],[0,0,1],[0,0,0]]",Darts Vador,2,Riate
447,1757428261291,228,"[[1,0,0],[0,1,0],[0,0,3],[0,1,0],[0,0,1],[1,0,0],[0,0,1],[0,0,1],[0,0,0],[0,0,0],[0,0,0],[0,1,0],[0,0,0],[0,3,1],[0,0,1],[0,1,1],[0,1,1],[1,0,0],[0,1,0],[0,0,0]]",Angelo,6,Riate
448,1757435224711,551,"[[1,3,0],[0,3,0],[1,0,0],[1,1,0],[1,1,1],[1,0,0],[0,0,0],[3,0,1],[1,3,1],[0,3,0],[1,1,2],[0,1,1],[2,0,0],[1,0,1],[1,3,0],[0,0,1],[0,1,1],[1,2,0],[1,3,0],[1,0,1]]",Number One,0,Riate
449,1757435224711,399,"[[0,0,0],[0,3,0],[0,0,0],[1,0,0],[1,1,1],[0,1,0],[0,0,0],[3,0,1],[1,3,1],[1,0,1],[1,0,0],[1,0,1],[1,0,0],[0,0,0],[1,3,0],[0,0,1],[0,1,1],[1,2,0],[0,0,1],[1,0,1]]",Elina,1002,Riate
450,1757435224711,366,"[[0,0,0],[0,1,0],[0,0,0],[1,1,0],[0,0,1],[1,0,0],[0,0,0],[0,1,0],[3,1,0],[0,0,2],[1,1,2],[0,1,1],[2,0,0],[1,0,1],[0,1,1],[0,0,1],[0,0,1],[0,0,0],[1,3,0],[0,0,1]]",Louis CLXXX,5,Riate
451,1757435224711,224,"[[0,0,1],[0,0,0],[0,0,1],[0,0,1],[0,0,1],[0,0,0],[0,0,0],[1,0,0],[3,0,0],[0,0,0],[0,1,1],[0,0,0],[0,0,1],[0,0,0],[0,0,1],[0,0,1],[0,1,0],[0,1,1],[2,0,1],[0,0,0]]",Angelo,6,Riate
452,1757435224711,101,"[[1,3,0],[1,1,0],[1,0,0],[0,0,0],[0,0,0],[0,0,0],[0,0,0],[1,0,0],[0,0,0],[0,3,0],[0,0,0],[0,0,0],[0,0,0],[0,1,0],[0,0,0],[0,0,0],[0,0,0],[0,0,1],[0,0,0],[1,0,0]]",Cramomille,7,Riate
453,1757495055532,486,"[[1,1,1],[1,0,0],[2,0,1],[0,1,1],[0,1,3],[1,1,1],[0,2,0],[0,0,3],[3,1,0],[2,2,1],[2,3,0],[1,1,0],[0,1,1],[3,0,0],[1,1,0],[0,1,0],[0,1,1],[1,1,0],[0,0,1],[0,1,0]]",Number One,0,Riate
454,1757495055532,394,"[[1,1,0],[0,0,0],[2,0,1],[0,1,1],[0,0,1],[1,1,1],[1,0,0],[0,1,1],[3,1,0],[2,2,1],[0,1,1],[0,1,0],[0,1,1],[0,1,1],[1,1,0],[1,0,0],[0,1,1],[1,1,0],[0,0,1],[0,0,1]]",Robull,4,Riate
455,1757495055532,259,"[[1,1,1],[1,0,0],[0,0,0],[0,0,0],[0,1,1],[1,1,0],[0,0,0],[0,0,3],[3,0,0],[1,0,1],[2,3,0],[1,1,0],[1,0,0],[0,1,0],[0,0,0],[0,1,0],[0,0,0],[0,0,0],[0,0,1],[0,1,0]]",Dart Simpson,3,Riate
456,1757495055532,230,"[[0,1,1],[0,0,0],[0,0,0],[0,0,1],[0,1,3],[0,0,0],[0,2,0],[0,0,0],[0,0,0],[0,1,0],[1,0,1],[0,1,0],[0,0,0],[3,0,0],[0,0,1],[0,0,1],[0,0,1],[1,0,1],[0,0,0],[1,0,0]]",Angelo,6,Riate
457,1757505804750,571,"[[1,1,1],[0,0,3],[0,1,1],[0,0,1],[1,1,1],[1,0,1],[1,0,2],[1,0,1],[1,0,1],[1,0,1],[1,1,0],[0,1,3],[1,0,1],[0,1,0],[1,1,0],[0,1,1],[3,1,1],[1,1,0],[2,0,1],[3,1,1]]",Number One,0,Riate
458,1757505804750,399,"[[0,0,0],[0,0,3],[0,1,1],[0,0,1],[1,0,0],[0,0,0],[2,0,0],[1,0,1],[1,0,1],[1,0,1],[0,0,1],[1,0,1],[1,0,1],[0,1,0],[1,1,0],[0,1,1],[0,1,0],[0,0,1],[1,1,0],[3,1,1]]",Robull,4,Riate
459,1757505804750,324,"[[1,1,1],[0,0,0],[0,0,0],[0,0,1],[1,0,1],[1,0,1],[1,0,2],[0,0,1],[1,0,1],[1,0,0],[1,0,1],[0,1,3],[1,0,0],[1,0,0],[1,1,0],[0,0,0],[0,1,0],[1,1,0],[0,1,1],[0,0,1]]",Dart Simpson,3,Riate
460,1757505804750,304,"[[1,0,1],[0,1,0],[1,0,0],[0,0,1],[1,1,1],[0,0,0],[0,0,0],[1,0,1],[0,0,0],[0,0,0],[1,1,0],[0,0,0],[0,0,1],[0,0,0],[0,1,0],[0,1,1],[3,1,1],[0,0,1],[2,0,1],[0,1,0]]",Angelo,6,Riate
461,1757591673121,648,"[[1,1,0],[1,0,1],[0,2,0],[3,0,0],[1,1,1],[2,0,1],[0,3,0],[2,1,0],[0,3,0],[0,3,1],[1,1,1],[1,0,0],[0,1,2],[1,1,1],[2,1,1],[1,1,1],[0,0,2],[1,0,1],[1,1,3],[3,1,0]]",Number One,0,Riate
462,1757591673121,479,"[[0,0,0],[0,0,0],[0,1,0],[3,0,0],[1,0,0],[0,3,0],[0,1,0],[1,0,0],[0,1,1],[0,3,1],[0,1,0],[0,0,0],[0,1,2],[0,0,0],[1,1,1],[0,3,0],[0,0,2],[1,0,1],[1,1,3],[1,1,1]]",Dart Simpson,3,Riate
463,1757591673121,339,"[[1,1,0],[1,0,1],[0,2,0],[3,0,0],[1,1,1],[2,0,1],[0,0,1],[0,1,0],[1,1,0],[0,1,0],[1,1,1],[1,0,0],[1,0,0],[1,1,1],[1,1,0],[0,0,1],[0,1,0],[1,0,1],[0,0,0],[1,1,0]]",Louis CLXXX,5,Riate
464,1757591673121,339,"[[0,0,1],[1,0,0],[0,1,0],[0,0,0],[1,0,0],[0,1,0],[0,3,0],[0,0,0],[0,0,0],[0,0,1],[0,0,0],[0,0,1],[1,1,0],[0,0,2],[2,1,1],[1,1,1],[0,0,0],[0,1,0],[0,1,0],[3,1,0]]",Robull,4,Riate
465,1757591673121,228,"[[0,0,1],[0,1,0],[0,0,0],[0,0,0],[0,0,0],[0,0,0],[0,0,0],[2,1,0],[0,3,0],[0,0,1],[0,0,0],[1,0,0],[0,0,0],[0,1,0],[0,2,0],[1,0,0],[0,1,0],[0,1,1],[0,1,0],[1,0,0]]",Angelo,6,Riate
466,1757591673121,144,"[[0,1,1],[1,0,0],[1,0,0],[0,0,0],[0,0,1],[0,1,0],[0,1,0],[0,0,1],[0,0,0],[0,0,1],[0,1,0],[1,0,0],[0,1,0],[1,1,0],[0,0,0],[0,0,0],[0,0,0],[0,0,1],[1,0,0],[0,0,0]]",Cramomille,7,Riate
467,1757601560318,460,"[[0,1,1],[1,1,3],[1,1,2],[1,2,0],[1,0,3],[0,0,3],[0,0,0],[0,1,1],[0,2,0],[2,1,0],[1,1,1],[0,0,1],[0,1,1],[0,1,0],[1,3,0],[3,0,1],[1,0,0],[1,0,0],[0,1,1],[1,1,0]]",Number One,0,Riate
468,1757601560318,401,"[[0,1,1],[0,0,1],[1,1,2],[1,2,0],[0,0,0],[0,0,3],[0,0,0],[0,1,0],[0,2,0],[1,1,0],[0,1,2],[0,0,1],[0,1,0],[0,1,0],[1,3,0],[3,0,1],[1,0,0],[0,1,0],[0,1,1],[1,1,0]]",Louis CLXXX,5,Riate
469,1757601560318,251,"[[0,1,0],[1,1,3],[0,0,0],[1,1,0],[1,0,3],[1,0,0],[0,0,0],[0,1,1],[1,0,0],[2,1,0],[1,1,1],[0,0,1],[0,1,1],[0,1,0],[1,0,0],[0,1,0],[1,0,0],[1,0,0],[0,0,0],[0,0,0]]",Robull,4,Riate
470,1757602094246,460,"[[1,0,1],[1,0,1],[0,0,1],[0,1,1],[1,0,1],[1,0,3],[0,0,1],[1,1,0],[1,0,1],[1,1,0],[0,1,0],[3,0,1],[1,1,0],[0,0,3],[1,1,0],[1,0,3],[1,1,1],[0,1,0],[1,0,1],[0,1,0]]",Number One,0,Riate
471,1757602094246,362,"[[1,0,0],[0,1,0],[0,0,0],[0,1,1],[0,0,1],[1,0,3],[0,0,1],[1,1,0],[1,0,1],[1,1,0],[0,0,0],[1,1,1],[1,1,0],[0,0,3],[1,1,0],[0,0,0],[1,1,1],[0,1,0],[1,0,1],[0,1,0]]",Louis CLXXX,5,Riate
472,1757602094246,353,"[[1,0,1],[1,0,1],[0,0,1],[0,0,1],[1,0,1],[1,1,1],[1,0,0],[1,1,0],[0,1,1],[0,0,0],[0,1,0],[3,0,1],[1,0,1],[0,1,0],[1,0,0],[1,0,3],[0,0,1],[1,0,0],[1,0,1],[0,1,0]]",Robull,4,Riate
473,1757678906376,478,"[[1,0,0],[1,0,1],[1,0,0],[0,2,1],[0,0,1],[1,0,3],[0,3,2],[0,1,2],[1,0,0],[0,1,0],[0,0,1],[0,3,0],[1,1,1],[0,0,3],[0,1,1],[0,3,1],[1,1,0],[0,0,2],[0,0,1],[1,1,0]]",Number One,0,Riate
474,1757678906376,303,"[[0,0,0],[0,0,0],[0,0,1],[0,2,1],[1,0,0],[1,0,3],[0,3,2],[0,1,2],[0,0,0],[0,0,1],[0,0,0],[0,0,0],[1,1,1],[0,0,3],[0,0,0],[0,0,0],[1,0,1],[0,0,2],[0,0,1],[0,1,0]]",Cramomille,7,Riate
475,1757678906376,290,"[[1,0,0],[1,0,1],[1,0,0],[0,1,0],[0,0,1],[0,1,1],[0,0,0],[0,0,0],[1,0,0],[0,1,0],[0,0,1],[0,3,0],[0,0,1],[0,1,0],[0,1,1],[0,3,1],[1,1,0],[0,0,0],[0,0,0],[1,1,0]]",Angelo,6,Riate
476,1757679743984,308,"[[1,1,1],[0,1,1],[0,3,0],[0,0,1],[0,0,0],[0,0,2],[0,0,0],[1,0,1],[1,0,2],[3,0,1],[0,1,1],[1,0,1],[0,0,1],[1,0,1],[0,1,0],[0,1,0],[1,0,0],[0,0,0],[0,1,1],[1,0,0]]",Number One,0,Riate
477,1757679743984,208,"[[1,1,1],[1,1,0],[0,0,3],[0,0,0],[0,0,0],[0,0,0],[0,0,0],[0,1,1],[1,0,2],[0,0,0],[1,0,0],[1,0,1],[0,0,0],[1,0,1],[0,1,0],[0,1,0],[1,0,0],[0,0,0],[0,1,1],[0,0,0]]",Cramomille,7,Riate
478,1757679743984,164,"[[0,1,0],[0,1,1],[0,3,0],[0,0,1],[0,0,0],[0,0,2],[0,0,0],[1,0,1],[1,0,0],[3,0,1],[0,1,1],[0,0,0],[0,0,1],[0,0,1],[0,0,0],[0,0,0],[0,0,0],[0,0,0],[0,0,0],[1,0,0]]",Angelo,6,Riate
479,1757687506444,404,"[[0,0,0],[0,3,0],[0,0,0],[0,0,0],[1,0,1],[3,1,0],[0,0,0],[1,0,2],[0,0,0],[3,0,1],[1,1,0],[0,1,0],[0,0,0],[0,0,0],[1,0,0],[1,1,2],[0,2,0],[1,2,0],[0,0,1],[1,3,0]]",Number One,0,Riate
480,1757687506444,315,"[[0,0,0],[0,0,0],[0,0,0],[0,0,0],[0,0,1],[3,1,0],[0,0,0],[0,0,0],[0,0,0],[3,0,1],[0,0,0],[0,1,0],[0,0,0],[0,0,0],[0,0,0],[1,1,2],[0,1,0],[1,2,0],[0,0,1],[1,3,0]]",Angelo,6,Riate
481,1757687506444,175,"[[0,0,0],[0,3,0],[0,0,0],[0,0,0],[1,0,1],[0,0,0],[0,0,0],[1,0,2],[0,0,0],[0,0,3],[1,1,0],[0,0,0],[0,0,0],[0,0,0],[1,0,0],[0,0,1],[0,2,0],[0,1,0],[0,0,0],[0,0,0]]",Cramomille,7,Riate
482,1757688461856,362,"[[0,0,0],[0,1,0],[1,0,1],[0,0,0],[1,0,0],[0,0,2],[3,0,0],[1,1,0],[1,0,0],[0,0,1],[0,0,3],[0,0,1],[0,1,0],[1,1,0],[1,0,0],[1,0,1],[0,0,0],[3,1,1],[2,0,0],[1,0,0]]",Number One,0,Riate
483,1757688461856,265,"[[0,0,0],[0,1,0],[1,0,1],[0,0,0],[1,0,0],[0,0,2],[3,0,0],[0,0,0],[0,0,0],[0,0,1],[0,0,0],[0,0,1],[0,1,0],[1,1,0],[1,0,0],[1,0,1],[0,0,0],[3,1,1],[0,1,0],[0,0,0]]",Cramomille,7,Riate
484,1757688461856,219,"[[0,0,0],[0,0,0],[0,0,0],[0,0,0],[1,0,0],[0,0,1],[1,0,1],[1,1,0],[1,0,0],[0,0,0],[0,0,3],[0,0,1],[0,0,0],[0,1,0],[0,0,0],[0,1,0],[0,0,0],[1,1,0],[2,0,0],[1,0,0]]",Angelo,6,Riate
485,1757946877138,545,"[[0,1,0],[0,0,3],[1,0,1],[1,0,0],[0,1,1],[0,3,3],[2,1,0],[2,1,0],[1,1,1],[1,1,0],[3,0,0],[0,0,1],[1,1,2],[0,1,1],[0,1,0],[0,1,1],[2,1,1],[1,3,0],[1,1,0],[0,1,1]]",Number One,0,Riate
486,1757946877138,341,"[[0,1,0],[0,1,0],[0,0,0],[1,0,0],[0,1,1],[1,1,0],[0,0,1],[1,0,1],[1,1,1],[1,1,0],[0,0,1],[0,0,0],[0,0,0],[0,0,0],[0,0,0],[0,1,1],[2,1,1],[1,3,0],[0,0,1],[0,1,1]]",Louis CLXXX,5,Riate
487,1757946877138,274,"[[0,0,0],[1,0,0],[1,0,1],[0,0,1],[0,1,1],[0,0,0],[2,1,0],[2,1,0],[1,0,0],[0,0,0],[0,0,0],[0,0,1],[1,1,2],[0,0,1],[0,1,0],[0,1,0],[1,1,1],[0,0,0],[1,1,0],[0,0,0]]",Robull,4,Riate
488,1757946877138,227,"[[0,1,0],[0,0,3],[0,0,0],[0,0,0],[0,0,0],[0,3,3],[0,1,0],[0,1,2],[0,0,0],[0,1,1],[0,0,0],[0,1,0],[1,0,0],[0,0,0],[0,0,0],[1,0,0],[0,0,0],[3,1,0],[0,0,0],[0,0,1]]",Angelo,6,Riate
489,1757946877138,207,"[[0,0,1],[0,1,1],[0,0,0],[0,0,0],[1,0,0],[0,0,0],[1,0,0],[0,0,0],[0,1,0],[0,0,1],[3,0,0],[0,1,0],[0,1,0],[0,1,1],[1,0,0],[0,0,0],[1,1,0],[1,1,0],[0,0,0],[0,0,0]]",Cramomille,7,Riate
490,1758021839024,784,"[[1,3,1],[1,1,1],[0,1,0],[1,3,3],[1,1,3],[0,1,0],[0,1,0],[1,2,1],[3,1,1],[2,1,0],[3,3,0],[2,3,0],[2,1,1],[3,0,3],[1,0,1],[0,2,3],[1,1,0],[1,2,0],[0,3,0],[0,3,1]]",Number One,0,Riate
491,1758021839024,532,"[[1,3,1],[2,0,0],[0,0,0],[1,3,3],[1,1,3],[0,0,1],[0,0,0],[0,1,0],[3,1,1],[2,1,0],[1,0,0],[0,1,0],[2,1,1],[1,1,1],[1,0,0],[0,2,3],[1,1,0],[0,1,1],[0,1,0],[1,3,0]]",Dart Simpson,3,Riate
492,1758021839024,354,"[[0,0,0],[0,1,0],[0,0,1],[0,3,0],[0,0,0],[0,0,1],[0,0,0],[1,2,1],[0,0,0],[0,0,1],[3,3,0],[1,0,0],[1,0,0],[3,0,3],[1,0,1],[1,0,1],[0,2,0],[0,0,1],[0,0,0],[0,0,0]]",Robull,4,Riate
493,1758021839024,349,"[[0,0,0],[1,1,1],[0,1,0],[1,0,1],[0,0,1],[0,1,0],[0,1,0],[0,1,1],[0,0,1],[0,0,0],[1,1,1],[0,0,0],[0,0,1],[1,1,0],[0,1,1],[1,1,0],[0,0,0],[1,2,0],[0,0,1],[0,3,1]]",Louis CLXXX,5,Riate
494,1758021839024,244,"[[1,0,0],[0,1,0],[0,1,0],[0,0,0],[1,0,0],[0,0,0],[0,0,0],[0,1,0],[0,0,0],[0,0,0],[0,1,0],[2,3,0],[0,0,0],[0,1,0],[1,0,1],[0,0,1],[0,1,0],[0,0,0],[0,3,0],[0,0,1]]",Angelo,6,Riate
495,1758021839024,104,"[[0,0,0],[0,0,1],[0,0,0],[1,0,0],[0,1,0],[0,0,0],[0,0,0],[0,1,0],[0,1,0],[1,0,0],[0,0,1],[0,0,1],[1,0,1],[0,0,0],[0,0,0],[0,0,0],[0,0,1],[0,0,0],[0,0,0],[0,0,0]]",Cramomille,7,Riate
496,1758032683251,720,"[[1,2,0],[0,1,0],[1,0,1],[1,1,0],[0,1,1],[1,1,0],[1,1,0],[1,1,1],[1,2,0],[1,3,1],[0,0,3],[1,0,1],[1,1,3],[1,1,0],[0,1,3],[1,1,3],[2,1,3],[1,2,0],[1,0,1],[3,0,1]]",Number One,0,Riate
497,1758032683251,491,"[[0,0,0],[0,0,0],[0,1,1],[0,0,1],[0,1,1],[1,0,1],[1,1,0],[1,1,1],[1,2,0],[0,0,1],[0,1,1],[1,0,1],[1,1,3],[1,1,0],[0,0,1],[1,0,0],[2,1,3],[1,2,0],[1,1,0],[0,0,1]]",Louis CLXXX,5,Riate
498,1758032683251,447,"[[1,2,0],[0,1,0],[1,0,1],[1,1,0],[0,1,1],[1,1,0],[0,1,0],[1,1,1],[1,0,0],[1,3,1],[0,0,0],[1,0,0],[2,0,0],[1,0,0],[1,0,1],[1,1,3],[0,0,0],[1,0,1],[1,0,1],[3,0,1]]",Robull,4,Riate
499,1758032683251,367,"[[0,0,0],[0,0,0],[0,0,0],[1,0,0],[0,1,0],[1,0,0],[0,0,0],[0,1,0],[0,0,0],[0,0,0],[0,0,3],[0,0,0],[0,1,3],[0,1,1],[0,0,1],[2,2,0],[0,0,1],[0,1,1],[0,0,1],[3,0,1]]",Cramomille,7,Riate
500,1758032683251,181,"[[0,0,0],[0,0,1],[0,0,0],[0,0,0],[0,0,0],[0,1,0],[0,0,1],[0,1,0],[0,1,0],[0,0,1],[0,0,1],[0,0,1],[0,1,1],[1,0,0],[0,1,3],[0,0,1],[0,0,0],[0,0,0],[0,0,0],[0,0,0]]",Angelo,6,Riate
501,1758109670235,479,"[[3,0,1],[0,1,0],[0,1,1],[0,1,1],[1,3,1],[1,1,1],[0,0,0],[0,3,0],[3,1,1],[1,1,1],[0,3,0],[0,0,3],[1,1,1],[1,0,1],[1,0,0],[0,1,0],[0,0,1],[1,1,0],[2,0,1],[1,1,0]]",Number One,0,Riate
502,1758109670235,373,"[[3,0,1],[0,0,0],[0,0,0],[0,0,0],[0,0,0],[1,1,1],[0,0,0],[1,0,1],[3,1,1],[1,1,1],[1,1,0],[0,0,3],[1,1,0],[1,0,1],[1,0,0],[0,0,0],[0,0,0],[1,1,0],[2,0,1],[1,1,0]]",Dart Simpson,3,Riate
503,1758109670235,217,"[[1,0,0],[0,0,1],[1,0,0],[0,1,1],[0,1,0],[1,0,1],[0,0,0],[0,3,0],[0,1,0],[0,0,0],[0,0,0],[0,1,0],[0,1,1],[0,2,0],[0,1,0],[1,0,0],[0,0,0],[1,1,0],[0,0,0],[0,1,0]]",Robull,4,Riate
504,1758109670235,200,"[[0,0,0],[0,1,0],[0,1,1],[0,0,0],[1,3,1],[0,0,0],[0,0,0],[0,0,0],[0,0,0],[0,0,0],[0,3,0],[1,0,0],[0,0,0],[1,1,0],[0,0,0],[0,0,0],[0,0,1],[1,0,0],[1,0,0],[1,1,0]]",Cramomille,7,Riate
505,1758109670235,145,"[[0,0,0],[0,0,0],[0,0,0],[0,1,0],[0,0,0],[0,0,0],[0,0,0],[0,1,0],[0,1,1],[0,1,0],[0,1,0],[0,1,2],[0,1,0],[2,0,0],[0,0,0],[0,0,0],[0,0,1],[0,0,0],[0,0,0],[0,0,0]]",Olivier,,Riate
506,1758109670235,144,"[[0,0,1],[0,1,0],[0,1,1],[0,0,0],[0,0,0],[0,1,0],[0,0,0],[1,0,0],[0,0,1],[0,0,2],[0,0,0],[0,0,0],[1,1,1],[0,0,0],[0,0,0],[0,1,0],[0,0,0],[0,0,1],[0,0,1],[0,0,0]]",Matt,1,Riate
507,1758549130237,564,"[[1,0,2],[0,1,1],[0,1,2],[1,3,1],[1,0,1],[1,1,1],[0,1,1],[1,0,0],[1,1,1],[0,1,1],[0,0,1],[0,1,3],[1,3,1],[1,1,2],[1,0,1],[0,0,1],[1,1,1],[0,1,1],[1,0,1],[3,0,1]]",Number One,0,Riate
508,1758549130237,464,"[[1,0,0],[1,0,0],[0,1,0],[1,3,1],[1,0,1],[0,0,0],[0,1,1],[0,0,0],[1,1,0],[0,1,1],[0,0,1],[1,0,1],[1,3,1],[0,3,0],[1,0,1],[0,0,1],[1,0,1],[0,1,1],[1,0,1],[3,0,1]]",Louis CLXXX,5,Riate
509,1758549130237,409,"[[1,0,0],[1,0,1],[0,1,2],[1,0,1],[0,0,0],[1,1,1],[0,1,0],[0,1,0],[0,0,3],[1,0,1],[0,0,1],[1,1,1],[0,2,3],[1,1,2],[0,1,1],[0,0,0],[1,1,1],[0,0,0],[2,0,0],[0,0,1]]",Dart Simpson,3,Riate
510,1758549130237,342,"[[1,0,2],[0,1,1],[0,0,1],[0,0,0],[0,0,1],[1,0,1],[1,1,0],[1,0,0],[1,1,1],[0,0,1],[0,0,0],[0,1,3],[3,0,0],[0,2,1],[0,0,0],[0,0,1],[0,1,0],[1,0,1],[1,1,0],[1,0,0]]",Robull,4,Riate
511,1758627726387,713,"[[1,1,2],[1,3,1],[1,1,0],[1,1,2],[0,1,1],[1,1,0],[0,0,3],[0,1,1],[0,1,2],[1,0,2],[3,2,3],[0,3,1],[3,1,0],[1,1,1],[1,0,3],[0,1,1],[1,0,2],[3,1,0],[0,1,3],[1,0,1]]",Number One,0,Riate
512,1758627726387,496,"[[0,1,1],[0,1,0],[1,0,0],[1,1,0],[0,1,0],[0,1,1],[0,0,0],[0,1,0],[0,1,2],[1,0,1],[3,2,3],[1,1,1],[1,1,1],[1,1,1],[1,0,3],[0,1,0],[1,0,2],[0,0,0],[2,1,0],[1,0,0]]",Robull,4,Riate
